"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Namibia","NAM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2422096074.60195","2249854739.97265","2118741468.87088","2297400687.55049","1951229617.56931","1608219310.31543","1809073861.75055","2300105497.10216","2495059627.44667","2535113565.48595","2789944497.97086","2996885561.14873","3429538534.36185","3251230620.92603","3666501464.45871","3978497753.02583","3989208661.87519","4154955685.76389","3873098656.00637","3868541599.14887","3922247989.85562","3557333364.30795","3349184760.02543","4926471294.30116","6609198832.76313","7248394160.35502","8001779551.06323","8839526451.57632","8607475308.11833","8938868165.39165","11431334447.4305","12523402328.7671","13042007432.4489","12043276397.1652","12435416060.2791","11335179562.0211","10721994676.6562","12895153160.466","13682062249.2236","12543203410.6928","10562637375.594","12236250784.1336",
"New Caledonia","NCL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","159594492.305421","164206536.282355","180036767.470358","215507162.355259","263108841.079319","358815683.716576","413985777.685123","506808996.960104","542293400.029889","637403479.730466","816652167.281991","798313524.684948","837620127.336728","846004692.263586","1047225724.45385","1182463958.69814","972564156.970676","904599871.542715","823857894.292764","796066192.88484","854820894.100386","1201321509.28302","1488093104.4984","2072775508.14796","2185082943.45154","2529440424.29422","2653781629.2631","2923883311.46345","2822244192.11073","3038727541.99762","3628441984.43927","3606968707.46398","3291130071.54057","3556305296.84759","3647802505.91916","3420033046.95784","3297734668.3899","3740057132.98621","4915355784.02368","5895011251.5675","6238632283.76502","6979153331.71296","8819922042.42417","9067623001.04885","8704436169.14341","9364347372.04626","10351442208.992","9659153061.35633","10151385305.7645","10635039738.6899","8738205836.7394","8724570249.74306","9173668102.13844","9846922416.14776","9438130987.37298","9435529927.2471","",
"Niger","NER","GDP (current US$)","NY.GDP.MKTP.CD","449526872.562553","485785234.940376","531736492.909178","586294761.493516","582816358.347155","673383604.238783","702296184.361344","665586975.088302","641214210.668969","625867922.677513","649916708.242418","693573595.320975","742779740.393512","946385033.011918","1026136974.47536","1048690933.21027","1064517574.56042","1291457973.12517","1774365275.18226","2109278101.9887","2508524186.43352","2170893038.90053","2017611927.4037","1803099731.54257","1461243212.42814","1440581533.7564","1904097020.29333","2233005822.58534","2280356338.22867","2179567107.50159","3512356353.0798","3285796979.79737","3386232592.01834","3052673622.85839","1938058161.25116","2302537682.18029","2405687081.12795","2290318800.33457","2643363406.97664","2537790022.73535","2241753120.21267","2448714680.56221","2782192986.95772","3394084884.67098","3760443965.72976","4383315656.99096","4756361479.98873","5731485267.33492","7297600896.86099","7352131669.2941","7851191899.3408","8772951261.81807","9426913349.22319","10224897934.722","10862944203.5591","9683867893.68343","10398862244.9737","11185102399.5762","12808660528.0617","12916455161.1081","13741378450.136","14950949875.2729",
"Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD","4196092258.15484","4467200335.99328","4909302953.94092","5165489010.2198","5552822483.55033","5874422511.54977","6366792664.14672","5203135937.28125","5200895982.08036","6634187316.25367","12545849083.0183","9181769911.50443","12274416017.7976","15162871287.1287","24846641318.1242","27778934624.6973","36308883248.731","36035407725.3219","36527862208.7133","47259911894.2731","64201788122.6054","164475209515.939","142769363314.176","97094911792.0489","73484359521.4887","73745821158.2254","54805852580.9129","52676041931.1087","49648470440.4593","44003061108.4005","54035795387.8086","49118433047.5318","47794925814.7558","27752204320.0883","33833042987.7582","44062465800.1706","51075815092.5","54457835193.4927","54604050168.1818","59372613485.6576","69448756932.5833","74030364472.0506","95385819320.5737","104911947834.122","136385979322.437","176134087150.341","236103982431.635","275625684968.615","339476215683.592","295008767295.038","361456622215.721","404993594133.582","455501524575.498","508692961937.492","546676374567.721","486803295097.89","404650006428.613","375746469538.666","397190484464.308","448120428858.769","432293776262.398","440776971536.015",
"Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD","223854666.666667","240524723.428571","265291588.666667","292916241.142857","341973758.857143","566542872.357143","606671444","657171436.714286","695899980.428571","747971449.571429","776585681.071429","826571413.428571","880842890.071429","1093571441.5","1520900045.14286","1590428522.64286","1847871371.71429","2239857060.57143","2142128603.78571","1527852635.63158","2189347367.52632","2448290109.65","2465165179.69565","2743341724.08333","3105517091.41379","2683816288.83721","2885710608.87417","3851213727.71428","2631096767.03252","1013184745.70715","1009455483.87097","1488804123.71134","1792800000","1756454248.36601","3863185119.04762","4140470000","4308351902.78601","4389965590.96538","4635267224.84195","4855717874.68247","5107329007.0922","5323146565.70315","5224213017.54386","5322454925.84746","5795568204.64532","6321335612.22233","6763361732.88486","7423313548.52698","8496946608.23151","8298679908.55232","8758639096.47693","9774307336.23792","10532006608.1447","10982979274.1922","11880434070.7811","12756706583.3113","13286083644.8761","13785909906.1925","13025239912.2751","12596636042.2321","12586941392.6347","14013022092.0645",
"Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD","12276734172.0828","13493833739.9949","14647057370.1418","15891241386.291","18699380731.3465","21000586933.2041","22867203317.4022","25087562181.3218","27817605743.2503","34035946604.1815","38164716625.0685","44579122807.0175","54706557264.4878","71840909664.1968","87243413394.5405","100249523353.085","109168720620.103","127016990212.804","155859695457.323","179669405690.432","195152092662.381","164134217080.279","158479527935.958","153445465987.182","143912664148.352","143845822717.622","200862095700.666","245046310922.541","261910508417.884","258336705808.999","318330511920.61","327500327675.625","362962872180.451","353550169672.52","379130260322.073","452301674444.139","450490196078.431","416812740004.518","438008220395.468","447049523049.808","417479337444.707","431586852369.686","473861980070.981","580070360701.96","658380081545.175","685348181515.953","733955269898.823","848558887541.179","951869997864.062","871518638049.218","847380859016.668","905270626332.687","838923319919.531","877172824534.512","892167986713.722","765572770634.375","784060430240.08","833869641687.06","914043438179.607","910194347568.626","913865395789.886","1018007056949.6",
"Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD","5163271598.15702","5632460936.54576","6066976682.67364","6510239502.76489","7159202706.48027","8058681060.159","8696460205.3397","9514496703.39762","10159934136.7838","11063065083.4888","12814123115.2613","14583114840.0629","17358610849.701","22534253702.8686","27145693810.1341","32877805200.023","35942270686.3374","41508030431.1074","46523091009.6713","53132244623.9213","64439382896.0156","63596654760.8677","62647195537.6511","61627240831.0948","62057955032.7758","65416879914.3907","78693253275.995","94230055658.6271","101900260856.222","102633789557.535","119791683307.507","121872464483.487","130838040067.584","120579072750.596","127131461119.927","152029612324.788","163520109150.671","161356631888.484","154163364302.66","162284465073.341","171247131268.604","173972218824.027","195524186477.617","228858506821.841","264511630666.983","308884284051.222","345581369965.54","400937100158.657","462250000000","386190385318.767","428757038466.841","498283438454.281","509506317146.541","522761531914.894","498410050251.256","385801550067.169","368827142857.143","398393955268.99","436999692591.454","404941363636.364","362198318435.26","482437019790.454",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334413.965087","531959561.62226","574091101.194382","496947904.443033","496098775.308642","735267082.294264","906811943.824649","841974025.462659","772228643.405428","788641965.432099","865975308.641975","882765471.604938","1024098804.93827","972101724.995368","1217953546.97604","1575789254.46938","1452792989.10865","1382400000","1604162497.45945","1851250008.33333","1945916583.33333","2275583316.66667","2395429852.43076","2447174803.37791","2581207387.79709","2619913955.51556","2850784523.37711","2957255379.54315","3487009748.35638","3525228153.17361","3627562402.66027","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007055042.17687","6050875806.66403","6330473096.54071","7273938314.71988","8130258041.46706","9043715355.8881","10325618017.379","12545438605.3959","12854985464.0764","16002656434.4746","21573862466.8268","21703106501.9674","22162208956.1412","22731602969.9687","24360795410.6422","24524098184.648","28971589213.2184","33111525871.9538","34186190995.9565","33433670511.9364","36288830373.4106",
"Nauru","NRU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47564520.3910861","66055407.6703145","96927201.4848422","98491843.6441982","104654365.188653","86529661.3694983","99723394.9628767","109359680.217211","124021393.690412","118724073.809183","114626625.553023","133218896.932607",
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD","5485854791.97096","5670064168.21773","6077496267.76294","6638937283.13963","7274144350.81809","5654463586.00366","5863733230.97616","5961418093.53003","5180597620.64135","5761588761.69421","","7911136757.06867","9567331064.65727","12802281897.8712","13940981798.1247","12861983284.3912","13604832424.0062","15446825318.4556","18530518394.6488","20731243113.2926","23244547384.6748","24417617184.2478","24164603058.9949","24309279705.5731","21665975318.8842","24679795396.4194","30604668356.5695","40376354069.9474","45176811594.2029","43920222524.7085","45495129385.0475","42745329732.163","41649829859.6342","46775620817.4327","55314732279.1379","63918703506.9075","70140835299.0148","66075143415.4952","56227169851.0448","58762260625.8758","52623281956.7031","53872425916.6248","66627729311.4495","88250885550.2626","103905210084.034","114720129550.095","111538810712.665","137188946865.584","133131369930.414","121373602348.679","146517541181.254","168291357111.739","176206659722.524","190906575136.003","201313497220.917","178064471137.921","188838342527.975","206623758800.159","211953111035.513","213434571357.984","211734532308.013","249991512236.526",
"OECD members","OED","GDP (current US$)","NY.GDP.MKTP.CD","1080909941032.12","1136640692448.18","1226904817572.13","1322445467392.22","1445364682391.14","1568735247631.06","1721759906507.8","1848298487630.48","2004941814318.39","2205472899493.23","2403724379310.53","2662061908359.41","3087844831567.31","3730650295041.25","4180266443928.32","4685536866132.88","5081335796825.04","5732831945824.68","6887311573138.98","7955608607803.29","8841801780535.95","9000832732018.63","8866175724583.18","9156194303932.31","9575763726513.04","10085317596984.8","12215381330603.2","14146636176236.4","15945549774799.8","16686842763214.5","18798023223181.7","19895938493245.5","21398668236986","21690689924245.5","23274311299329.1","25657405842687.1","25873813602647.4","25479203585066","25739685812688.2","27034188843085.3","27628221089532.2","27366042969851.6","28557668880260.9","31947691569128.3","35567906112656.7","37605893572983.4","39677309379590.5","43445027582701.6","46125640157736.1","43150641793202.8","45256835507640.8","48684651674634.8","48636393238635.7","49291557683427.5","50304127205366.7","47434878193306","48354878171224.4","50468487779733.6","53389616112315.2","53898740687188.2","52333093047631.9","57920170928484.4",
